payment_id,customer_id,amount,payment_method,subscription_type,status,failure_reason,retry_count,bank_response,recoverable,payment_date
PAY007115,CUST7809,3354,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-04-19 11:04:38.959140
PAY007116,CUST6009,19905,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-07-03 13:22:38.959140
PAY007117,CUST9284,17032,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-07-18 00:33:38.959140
PAY007118,CUST9625,24259,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-07-15 08:14:38.959140
PAY007119,CUST1913,23927,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-06-13 02:27:38.959140
PAY007120,CUST6211,20359,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-07-03 07:18:38.959140
PAY007121,CUST1594,22848,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-08-09 05:08:38.959140
PAY007122,CUST1325,2221,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-05-25 05:53:38.959140
PAY007123,CUST3292,16158,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-03-21 02:37:38.959140
PAY007124,CUST6259,20453,Debit Card,Annual,FAILED,UPI Failure,2,Processing Error,1,2026-06-15 16:42:38.959140
PAY007125,CUST1569,3181,Net Banking,Annual,FAILED,Card Expired,1,Declined,0,2026-05-24 11:43:38.959140
PAY007126,CUST9523,6970,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-07-30 00:45:38.959140
PAY007127,CUST4865,10160,Debit Card,Quarterly,SUCCESS,,0,Approved,0,2026-04-09 22:33:38.959140
PAY007128,CUST7058,5749,Wallet,Monthly,SUCCESS,,1,Approved,0,2026-04-10 22:06:38.959140
PAY007129,CUST2270,6034,UPI,Quarterly,FAILED,User Cancelled,2,Processing Error,0,2026-05-12 01:36:38.959140
PAY007130,CUST2682,23018,Debit Card,Annual,FAILED,Network Error,3,Timeout,1,2026-04-27 22:50:38.959140
PAY007131,CUST9123,13588,UPI,Monthly,SUCCESS,,1,Approved,0,2026-04-03 03:48:38.959140
PAY007132,CUST1545,15325,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-07-03 04:59:38.959140
PAY007133,CUST8939,1556,Net Banking,Monthly,SUCCESS,,3,Approved,0,2026-03-10 07:48:38.959140
PAY007134,CUST1033,9070,Credit Card,Annual,FAILED,Fraud Suspected,1,Processing Error,0,2026-04-16 14:22:38.959140
PAY007135,CUST7522,24586,Debit Card,Monthly,FAILED,Network Error,3,Timeout,1,2026-04-16 16:15:38.959140
PAY007136,CUST9966,21015,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-06-25 15:32:38.959140
PAY007137,CUST5407,10937,Credit Card,Quarterly,FAILED,User Cancelled,1,Approved,0,2026-03-27 00:42:38.959140
PAY007138,CUST9312,3222,Debit Card,Monthly,FAILED,Network Error,3,Processing Error,1,2026-04-02 14:17:38.959140
PAY007139,CUST6958,24492,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-06-15 08:59:38.959140
PAY007140,CUST5027,24713,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-08-06 10:22:38.959140
PAY007141,CUST1582,5137,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-04-25 11:46:38.959140
PAY007142,CUST2899,7870,Credit Card,Annual,FAILED,Invalid CVV,0,Approved,0,2026-07-26 20:30:38.959140
PAY007143,CUST9697,8826,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-07-07 05:26:38.959140
PAY007144,CUST5390,20892,UPI,Annual,SUCCESS,,1,Approved,0,2026-04-14 12:58:38.959140
PAY007145,CUST4694,24740,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-05-25 01:07:38.959140
PAY007146,CUST9341,11820,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-04-22 11:12:38.959140
PAY007147,CUST5270,17328,Credit Card,Annual,SUCCESS,,1,Approved,0,2026-06-19 02:48:38.959140
PAY007148,CUST7382,14476,Wallet,Annual,SUCCESS,,2,Approved,0,2026-06-14 06:17:38.959140
PAY007149,CUST4416,11411,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-06-06 16:47:38.959140
PAY007150,CUST7362,20537,UPI,Annual,SUCCESS,,1,Approved,0,2026-05-22 17:19:38.959140
PAY007151,CUST8470,428,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-04-24 15:39:38.959140
PAY007152,CUST7756,10408,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-05-09 10:46:38.959140
PAY007153,CUST9763,17001,Net Banking,Annual,FAILED,Invalid CVV,0,Timeout,0,2026-07-05 07:34:38.959140
PAY007154,CUST4308,24633,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-04-08 14:54:38.959140
PAY007155,CUST2003,8358,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-03-13 02:30:38.959140
PAY007156,CUST1609,18912,Net Banking,Annual,SUCCESS,,0,Approved,0,2026-08-14 16:58:38.959140
PAY007157,CUST4967,3399,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-05-18 07:20:38.959140
PAY007158,CUST5935,22107,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-08-10 15:40:38.959140
PAY007159,CUST4543,5144,Credit Card,Annual,FAILED,Bank Timeout,3,Declined,1,2026-03-29 14:38:38.959140
PAY007160,CUST3156,4051,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-03-10 03:52:38.959140
PAY007161,CUST3559,4871,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-07-22 04:40:38.959140
PAY007162,CUST3154,4970,UPI,Monthly,SUCCESS,,1,Approved,0,2026-07-13 15:46:38.959140
PAY007163,CUST9624,6347,Wallet,Monthly,SUCCESS,,1,Approved,0,2026-05-30 06:47:38.959140
PAY007164,CUST4863,22121,Debit Card,Monthly,SUCCESS,,1,Approved,0,2026-04-26 23:58:38.959140
PAY007165,CUST4822,16099,Debit Card,Monthly,SUCCESS,,0,Approved,0,2026-07-17 19:23:38.959140
PAY007166,CUST7731,19896,Credit Card,Annual,FAILED,Card Expired,2,Processing Error,0,2026-05-18 02:14:38.959140
PAY007167,CUST8998,24233,Net Banking,Quarterly,SUCCESS,,2,Approved,0,2026-05-23 01:22:38.959140
PAY007168,CUST6945,17707,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-06-01 05:53:38.959140
PAY007169,CUST4100,9112,UPI,Annual,SUCCESS,,0,Approved,0,2026-06-18 06:12:38.959140
PAY007170,CUST5030,19675,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-05-20 04:23:38.959140
PAY007171,CUST2998,15996,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-08-22 10:38:38.959140
PAY007172,CUST2128,23824,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-05-25 12:20:38.959140
PAY007173,CUST6263,6580,Wallet,Annual,FAILED,Bank Timeout,3,Timeout,1,2026-04-12 20:19:38.959140
PAY007174,CUST8452,15522,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-08-14 06:17:38.959140
PAY007175,CUST9232,6072,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-04-14 03:54:38.959140
PAY007176,CUST4048,5544,Credit Card,Annual,SUCCESS,,1,Approved,0,2026-04-08 23:25:38.959140
PAY007177,CUST3676,6547,Credit Card,Quarterly,FAILED,User Cancelled,0,Declined,0,2026-04-14 15:16:38.959140
PAY007178,CUST8951,1014,UPI,Annual,SUCCESS,,3,Approved,0,2026-04-05 02:46:38.959140
PAY007179,CUST5903,9643,UPI,Monthly,FAILED,Card Expired,0,Timeout,0,2026-08-16 12:51:38.959140
PAY007180,CUST3536,5355,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-06-25 06:07:38.959140
PAY007181,CUST4612,22228,Wallet,Annual,SUCCESS,,0,Approved,0,2026-06-12 21:38:38.959140
PAY007182,CUST5580,22949,Net Banking,Monthly,SUCCESS,,2,Approved,0,2026-03-16 02:25:38.959140
PAY007183,CUST8521,20205,Debit Card,Monthly,SUCCESS,,1,Approved,0,2026-04-14 14:15:38.959140
PAY007184,CUST4838,6546,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-06-18 10:31:38.959140
PAY007185,CUST2305,16760,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-07-31 05:01:38.959140
PAY007186,CUST8900,1156,Debit Card,Annual,SUCCESS,,2,Approved,0,2026-05-10 17:55:38.959140
PAY007187,CUST8815,16770,Credit Card,Monthly,SUCCESS,,1,Approved,0,2026-05-11 16:09:38.959140
PAY007188,CUST1093,22975,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-03-12 08:26:38.959140
PAY007189,CUST5972,2394,Wallet,Quarterly,SUCCESS,,3,Approved,0,2026-06-27 13:47:38.959140
PAY007190,CUST6735,15053,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-06-02 16:52:38.959140
PAY007191,CUST7008,8909,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-07-22 12:06:38.959140
PAY007192,CUST3234,21005,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-06-21 19:36:38.959140
PAY007193,CUST3132,21745,Debit Card,Annual,FAILED,Bank Timeout,0,Timeout,1,2026-07-23 15:46:38.959140
PAY007194,CUST2811,8755,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-08-01 16:55:38.959140
PAY007195,CUST5968,13549,UPI,Monthly,SUCCESS,,1,Approved,0,2026-07-06 17:44:38.959140
PAY007196,CUST9313,13473,UPI,Annual,SUCCESS,,3,Approved,0,2026-05-25 10:05:38.959140
PAY007197,CUST7591,8792,Debit Card,Quarterly,FAILED,User Cancelled,0,Blocked,0,2026-07-22 07:50:38.959140
PAY007198,CUST5368,6665,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-08-06 08:23:38.959140
PAY007199,CUST8047,10745,Debit Card,Quarterly,FAILED,Bank Timeout,1,Approved,1,2026-07-17 23:45:38.959140
PAY007200,CUST5832,24101,Credit Card,Quarterly,FAILED,Invalid CVV,1,Approved,0,2026-04-04 07:55:38.959140
PAY007201,CUST3447,22888,Debit Card,Monthly,FAILED,Card Expired,1,Timeout,0,2026-06-04 21:38:38.959140
PAY007202,CUST5054,1508,UPI,Annual,FAILED,Invalid CVV,0,Blocked,0,2026-05-09 19:31:38.959140
PAY007203,CUST3679,24254,Debit Card,Monthly,FAILED,Card Expired,2,Declined,0,2026-04-22 15:10:38.959140
PAY007204,CUST8278,13266,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-06-24 13:31:38.959140
PAY007205,CUST7247,2122,Debit Card,Quarterly,SUCCESS,,3,Approved,0,2026-05-28 14:16:38.959140
PAY007206,CUST8646,13651,UPI,Quarterly,SUCCESS,,1,Approved,0,2026-03-16 12:56:38.959140
PAY007207,CUST2133,24168,UPI,Monthly,SUCCESS,,0,Approved,0,2026-07-21 00:14:38.959140
PAY007208,CUST7418,9601,Wallet,Annual,SUCCESS,,0,Approved,0,2026-05-16 12:10:38.959140
PAY007209,CUST9343,4320,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-03-30 06:37:38.959140
PAY007210,CUST5578,21493,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-03-14 10:43:38.959140
PAY007211,CUST3777,1889,Credit Card,Annual,SUCCESS,,0,Approved,0,2026-05-28 18:39:38.959140
PAY007212,CUST5640,9714,Wallet,Annual,SUCCESS,,1,Approved,0,2026-03-15 09:39:38.959140
PAY007213,CUST1927,23460,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-05-01 10:36:38.959140
PAY007214,CUST5497,2032,Credit Card,Monthly,SUCCESS,,3,Approved,0,2026-03-17 02:26:38.959140
PAY007215,CUST1152,11502,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-07-30 20:38:38.959140
PAY007216,CUST6185,17210,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-06-17 20:37:38.959140
PAY007217,CUST6860,14210,UPI,Quarterly,SUCCESS,,3,Approved,0,2026-08-04 05:33:38.959140
PAY007218,CUST2179,17216,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-05-11 17:01:38.959140
PAY007219,CUST3155,11606,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-04-27 04:41:38.959140
PAY007220,CUST4773,5213,Wallet,Quarterly,SUCCESS,,0,Approved,0,2026-05-11 04:46:38.959140
PAY007221,CUST2298,11074,Net Banking,Monthly,SUCCESS,,0,Approved,0,2026-03-31 04:31:38.959140
PAY007222,CUST4158,15528,Debit Card,Monthly,FAILED,Network Error,0,Timeout,1,2026-04-25 09:57:38.959140
PAY007223,CUST1170,3540,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-05-08 01:52:38.959140
PAY007224,CUST1590,6219,Net Banking,Monthly,FAILED,Network Error,2,Approved,1,2026-05-12 02:37:38.959140
PAY007225,CUST1112,2536,Net Banking,Monthly,SUCCESS,,1,Approved,0,2026-04-05 07:28:38.959140
PAY007226,CUST3896,1142,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-05-07 05:10:38.959140
PAY007227,CUST8020,14417,Wallet,Monthly,SUCCESS,,0,Approved,0,2026-07-22 10:59:38.959140
PAY007228,CUST1638,7643,UPI,Annual,SUCCESS,,1,Approved,0,2026-05-22 23:40:38.959140
PAY007229,CUST2218,19180,Wallet,Monthly,SUCCESS,,1,Approved,0,2026-07-30 04:27:38.959140
PAY007230,CUST9275,23206,UPI,Monthly,FAILED,Insufficient Funds,2,Approved,1,2026-07-28 10:44:38.959140
PAY007231,CUST3223,20557,Credit Card,Annual,FAILED,Card Expired,3,Blocked,0,2026-08-28 04:40:38.959140
PAY007232,CUST5208,10122,Wallet,Monthly,SUCCESS,,0,Approved,0,2026-05-09 20:45:38.959140
PAY007233,CUST3435,8772,Net Banking,Quarterly,FAILED,User Cancelled,1,Approved,0,2026-05-03 00:34:38.959140
PAY007234,CUST9725,5791,Net Banking,Annual,SUCCESS,,3,Approved,0,2026-04-23 00:15:38.959140
PAY007235,CUST5562,13000,Wallet,Monthly,SUCCESS,,3,Approved,0,2026-08-19 14:12:38.959140
PAY007236,CUST3222,1328,Net Banking,Monthly,FAILED,Bank Timeout,2,Blocked,1,2026-03-22 13:22:38.959140
PAY007237,CUST8712,6292,Net Banking,Annual,FAILED,Invalid CVV,0,Processing Error,0,2026-07-21 18:33:38.959140
PAY007238,CUST8516,21831,Wallet,Monthly,SUCCESS,,3,Approved,0,2026-05-31 17:24:38.959140
PAY007239,CUST1881,198,Wallet,Annual,SUCCESS,,1,Approved,0,2026-04-24 13:48:38.959140
PAY007240,CUST2590,20842,Debit Card,Quarterly,FAILED,Network Error,2,Declined,1,2026-03-24 22:56:38.959140
PAY007241,CUST5078,1893,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-07-10 02:31:38.959140
PAY007242,CUST3686,23379,UPI,Monthly,SUCCESS,,3,Approved,0,2026-07-04 20:14:38.959140
PAY007243,CUST2919,5047,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-07-21 07:56:38.959140
PAY007244,CUST7856,13244,Wallet,Quarterly,SUCCESS,,0,Approved,0,2026-08-17 07:03:38.959140
PAY007245,CUST4921,2964,Wallet,Monthly,FAILED,Fraud Suspected,0,Approved,0,2026-06-18 18:39:38.959140
PAY007246,CUST8920,6014,Credit Card,Quarterly,SUCCESS,,3,Approved,0,2026-05-19 23:53:38.959140
PAY007247,CUST4387,17421,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-04-20 09:40:38.959140
PAY007248,CUST7406,11451,Net Banking,Annual,SUCCESS,,0,Approved,0,2026-05-20 00:05:38.959140
PAY007249,CUST1324,14130,Wallet,Annual,FAILED,User Cancelled,0,Timeout,0,2026-07-31 23:43:38.959140
PAY007250,CUST1797,1308,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-08-08 04:01:38.959140
PAY007251,CUST4060,1509,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-07-01 17:06:38.959140
PAY007252,CUST7074,19449,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-05-12 18:53:38.959140
PAY007253,CUST2106,2649,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-07-28 20:32:38.959140
PAY007254,CUST7091,2256,UPI,Annual,SUCCESS,,3,Approved,0,2026-03-18 13:42:38.959140
PAY007255,CUST7536,20929,UPI,Annual,SUCCESS,,0,Approved,0,2026-05-28 22:34:38.959140
PAY007256,CUST6087,20754,Wallet,Annual,SUCCESS,,0,Approved,0,2026-07-22 20:58:38.959140
PAY007257,CUST1235,16263,Credit Card,Monthly,SUCCESS,,2,Approved,0,2026-06-28 19:59:38.959140
PAY007258,CUST2533,3168,UPI,Quarterly,FAILED,Fraud Suspected,3,Blocked,0,2026-05-29 08:18:38.959140
PAY007259,CUST1665,11005,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-03-14 00:59:38.959140
PAY007260,CUST8303,11207,Debit Card,Annual,FAILED,Card Expired,1,Timeout,0,2026-07-22 02:46:38.959140
PAY007261,CUST9820,4433,Credit Card,Annual,FAILED,User Cancelled,1,Approved,0,2026-06-30 19:31:38.959140
PAY007262,CUST7955,6581,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-04-17 13:26:38.959140
PAY007263,CUST7482,14585,Net Banking,Quarterly,SUCCESS,,2,Approved,0,2026-08-17 10:53:38.959140
PAY007264,CUST5238,10748,Net Banking,Quarterly,FAILED,User Cancelled,0,Declined,0,2026-08-18 13:36:38.959140
PAY007265,CUST9488,4576,UPI,Monthly,SUCCESS,,3,Approved,0,2026-03-09 23:46:38.959140
PAY007266,CUST1422,17980,Credit Card,Quarterly,SUCCESS,,0,Approved,0,2026-07-26 14:52:38.959140
PAY007267,CUST5080,168,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-03-10 08:35:38.959140
PAY007268,CUST2586,7941,Net Banking,Monthly,SUCCESS,,2,Approved,0,2026-08-21 20:20:38.959140
PAY007269,CUST8602,20235,Debit Card,Quarterly,SUCCESS,,0,Approved,0,2026-06-22 19:19:38.959140
PAY007270,CUST7562,17622,Net Banking,Monthly,SUCCESS,,2,Approved,0,2026-03-30 12:18:38.959140
PAY007271,CUST6118,16439,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-04-26 06:23:38.959140
PAY007272,CUST7531,7418,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-07-23 09:33:38.959140
PAY007273,CUST8273,4729,Credit Card,Quarterly,FAILED,Bank Timeout,1,Processing Error,1,2026-07-13 07:32:38.959140
PAY007274,CUST1616,11255,Credit Card,Annual,SUCCESS,,2,Approved,0,2026-07-29 21:23:38.959140
PAY007275,CUST5952,24532,Net Banking,Quarterly,SUCCESS,,1,Approved,0,2026-06-13 01:13:38.959140
PAY007276,CUST2491,19259,Wallet,Annual,SUCCESS,,1,Approved,0,2026-08-21 03:47:38.959140
PAY007277,CUST5098,17824,Wallet,Annual,SUCCESS,,3,Approved,0,2026-08-21 05:29:38.959140
PAY007278,CUST2038,6389,Wallet,Monthly,FAILED,User Cancelled,3,Declined,0,2026-04-28 18:13:38.959140
PAY007279,CUST8223,17829,Net Banking,Monthly,SUCCESS,,2,Approved,0,2026-06-19 02:26:38.959140
PAY007280,CUST8228,10051,Credit Card,Quarterly,FAILED,Network Error,2,Declined,1,2026-04-25 05:25:38.959140
PAY007281,CUST6395,21265,Net Banking,Quarterly,FAILED,Insufficient Funds,0,Blocked,1,2026-06-30 18:09:38.959140
PAY007282,CUST6012,24287,Net Banking,Quarterly,SUCCESS,,3,Approved,0,2026-06-27 13:07:38.959140
PAY007283,CUST1262,3529,UPI,Monthly,FAILED,Fraud Suspected,1,Declined,0,2026-07-06 20:16:38.959140
PAY007284,CUST8982,19551,Wallet,Quarterly,SUCCESS,,1,Approved,0,2026-07-04 17:24:38.959140
PAY007285,CUST2284,6739,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-05-21 12:39:38.959140
PAY007286,CUST7606,5330,UPI,Annual,FAILED,Invalid CVV,0,Processing Error,0,2026-07-25 08:02:38.959140
PAY007287,CUST7999,13497,Debit Card,Annual,FAILED,Insufficient Funds,0,Processing Error,1,2026-03-25 22:26:38.959140
PAY007288,CUST7054,14706,Net Banking,Quarterly,FAILED,Fraud Suspected,1,Declined,0,2026-07-16 06:24:38.959140
PAY007289,CUST6400,24853,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-06-19 03:53:38.959140
PAY007290,CUST5826,1459,Debit Card,Monthly,SUCCESS,,2,Approved,0,2026-07-19 05:15:38.959140
PAY007291,CUST9634,18916,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-04-14 01:15:38.959140
PAY007292,CUST2962,12880,Debit Card,Quarterly,SUCCESS,,0,Approved,0,2026-06-13 01:01:38.959140
PAY007293,CUST7626,12921,Debit Card,Monthly,SUCCESS,,0,Approved,0,2026-04-03 19:44:38.959140
PAY007294,CUST2257,18314,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-08-14 09:55:38.959140
PAY007295,CUST2710,825,Wallet,Monthly,FAILED,UPI Failure,3,Blocked,1,2026-03-12 19:59:38.959140
PAY007296,CUST2240,23215,Debit Card,Monthly,FAILED,Invalid CVV,3,Approved,0,2026-06-11 19:21:38.959140
PAY007297,CUST4911,20981,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-08-22 19:56:38.959140
PAY007298,CUST5120,19962,Debit Card,Quarterly,SUCCESS,,1,Approved,0,2026-06-27 13:20:38.959140
PAY007299,CUST9534,16743,UPI,Quarterly,FAILED,UPI Failure,1,Blocked,1,2026-04-15 01:59:38.959140
PAY007300,CUST6735,24765,UPI,Quarterly,SUCCESS,,2,Approved,0,2026-04-05 03:27:38.959140
PAY007301,CUST4276,10208,Wallet,Quarterly,FAILED,Bank Timeout,1,Approved,1,2026-06-13 14:56:38.959140
PAY007302,CUST8314,2050,Debit Card,Quarterly,FAILED,Invalid CVV,0,Processing Error,0,2026-05-29 11:58:38.959140
PAY007303,CUST6221,10612,Net Banking,Annual,SUCCESS,,1,Approved,0,2026-07-24 07:36:38.959140
PAY007304,CUST4603,12674,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-07-06 13:13:38.959140
PAY007305,CUST3961,12847,Debit Card,Quarterly,SUCCESS,,0,Approved,0,2026-04-27 19:03:38.959140
PAY007306,CUST8119,11773,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-08-08 01:49:38.959140
PAY007307,CUST2054,14409,Debit Card,Annual,SUCCESS,,3,Approved,0,2026-07-16 19:57:38.959140
PAY007308,CUST7825,22725,Debit Card,Annual,FAILED,Fraud Suspected,1,Declined,0,2026-07-15 03:11:38.959140
PAY007309,CUST8366,14635,Debit Card,Annual,SUCCESS,,1,Approved,0,2026-07-14 09:25:38.959140
PAY007310,CUST7337,6749,UPI,Quarterly,SUCCESS,,0,Approved,0,2026-07-26 14:31:38.959140
PAY007311,CUST2408,12911,Wallet,Quarterly,FAILED,UPI Failure,0,Timeout,1,2026-03-24 08:52:38.959140
PAY007312,CUST3540,23878,Debit Card,Quarterly,SUCCESS,,0,Approved,0,2026-03-20 23:30:38.959140
PAY007313,CUST7989,6726,Credit Card,Quarterly,SUCCESS,,2,Approved,0,2026-08-25 14:18:38.959140
PAY007314,CUST8840,20607,Net Banking,Quarterly,SUCCESS,,3,Approved,0,2026-06-04 17:48:38.959140
PAY007315,CUST8718,4492,UPI,Quarterly,SUCCESS,,1,Approved,0,2026-05-02 23:44:38.959140
PAY007316,CUST1106,6431,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-04-28 10:00:38.959140
PAY007317,CUST6833,5452,Net Banking,Quarterly,SUCCESS,,3,Approved,0,2026-08-05 19:05:38.959140
PAY007318,CUST6930,7398,Net Banking,Monthly,SUCCESS,,3,Approved,0,2026-06-04 22:36:38.959140
PAY007319,CUST5234,8350,UPI,Monthly,SUCCESS,,2,Approved,0,2026-07-10 12:54:38.959140
PAY007320,CUST6865,19240,Debit Card,Monthly,FAILED,UPI Failure,1,Timeout,1,2026-06-27 22:45:38.959140
PAY007321,CUST1804,9876,Wallet,Quarterly,SUCCESS,,1,Approved,0,2026-04-11 18:55:38.959140
PAY007322,CUST5259,10967,Net Banking,Quarterly,SUCCESS,,2,Approved,0,2026-08-17 23:46:38.959140
PAY007323,CUST1183,23321,UPI,Annual,SUCCESS,,1,Approved,0,2026-06-28 21:49:38.959140
PAY007324,CUST3693,15450,Net Banking,Monthly,SUCCESS,,3,Approved,0,2026-07-28 10:23:38.959140
PAY007325,CUST3404,7963,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-08-21 11:55:38.959140
PAY007326,CUST5366,11672,Credit Card,Monthly,SUCCESS,,1,Approved,0,2026-04-28 05:04:38.959140
PAY007327,CUST4933,19202,Wallet,Quarterly,SUCCESS,,3,Approved,0,2026-08-20 09:13:38.959140
PAY007328,CUST3553,5890,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-03-20 20:22:38.959140
PAY007329,CUST9604,17650,Net Banking,Annual,FAILED,Invalid CVV,0,Blocked,0,2026-05-03 16:41:38.959140
PAY007330,CUST8395,20671,Net Banking,Monthly,SUCCESS,,0,Approved,0,2026-06-15 23:18:38.959140
PAY007331,CUST8195,8452,Net Banking,Monthly,FAILED,Bank Timeout,1,Timeout,1,2026-06-06 13:45:38.959140
PAY007332,CUST8871,14694,Wallet,Monthly,SUCCESS,,3,Approved,0,2026-04-14 00:46:38.959140
PAY007333,CUST7613,13423,Credit Card,Monthly,SUCCESS,,0,Approved,0,2026-08-09 12:25:38.959140
PAY007334,CUST8761,7033,UPI,Monthly,SUCCESS,,3,Approved,0,2026-08-26 12:58:38.959140
PAY007335,CUST2033,23773,Debit Card,Monthly,SUCCESS,,3,Approved,0,2026-04-14 18:04:38.959140
PAY007336,CUST2922,7160,Net Banking,Quarterly,SUCCESS,,0,Approved,0,2026-06-21 09:57:38.959140
PAY007337,CUST3778,23637,Debit Card,Annual,SUCCESS,,0,Approved,0,2026-05-26 00:34:38.959140
PAY007338,CUST7443,13111,Credit Card,Annual,SUCCESS,,3,Approved,0,2026-06-05 02:16:38.959140
PAY007339,CUST8609,4641,Wallet,Annual,SUCCESS,,1,Approved,0,2026-05-05 14:28:38.959140
PAY007340,CUST7632,4226,Wallet,Quarterly,SUCCESS,,2,Approved,0,2026-06-07 17:42:38.959140
PAY007341,CUST7429,22608,Net Banking,Monthly,SUCCESS,,3,Approved,0,2026-03-28 11:03:38.959140
PAY007342,CUST3309,17099,Debit Card,Quarterly,SUCCESS,,2,Approved,0,2026-06-01 14:06:38.959140
PAY007343,CUST6168,22769,Credit Card,Annual,SUCCESS,,1,Approved,0,2026-04-13 19:19:38.959140
PAY007344,CUST2149,947,Credit Card,Quarterly,SUCCESS,,1,Approved,0,2026-05-02 00:22:38.959140
PAY007345,CUST5685,11276,Net Banking,Monthly,SUCCESS,,2,Approved,0,2026-04-02 04:59:38.959140
PAY007346,CUST2084,11432,Wallet,Monthly,FAILED,Bank Timeout,2,Declined,1,2026-06-12 01:56:38.959140
PAY007347,CUST1031,11018,Net Banking,Monthly,FAILED,Card Expired,0,Blocked,0,2026-05-29 17:47:38.959140
PAY007348,CUST4234,15570,UPI,Monthly,SUCCESS,,3,Approved,0,2026-07-09 07:26:38.959140
PAY007349,CUST4994,12917,Wallet,Monthly,SUCCESS,,2,Approved,0,2026-05-05 17:30:38.959140
PAY007350,CUST6282,9797,UPI,Monthly,SUCCESS,,1,Approved,0,2026-05-12 07:04:38.959140
PAY007351,CUST1541,8121,UPI,Monthly,FAILED,Bank Timeout,1,Approved,1,2026-07-14 04:57:38.959140
